user_id,name,email_address,username,date_of_birth,gender,location,membership_start_date,membership_end_date,subscription_plan,payment_information,renewal_status,usage_frequency,purchase_history,favorite_genres,devices_used,engagement_metrics,feedback_ratings,customer_support_interactions,age,tenure_days,days_since_start,days_to_expiry,usage_score,engagement_score_num,support_interaction_rate,feedback_x_support,behavior_score,support_intensity,engagement_score,plan_type_num,plan_tenure_interaction,feedback_bucket,loyalty_score,loyalty_segment,expiry_urgency,engagement_per_day,support_vs_engagement,is_expiring_soon,high_support,is_monthly,low_engagement,new_customer,expiry_risk,payment_risk,monthly_user,churn_risk_score,engagement_vs_support,engagement_drop,norm_engagement_drop,norm_support_ratio,norm_feedback,churn_probability,churn_risk_percent,risk_level,churn,predicted_churn_prob,predicted_churn,biz_user_id,biz_name,biz_email_address,biz_username,biz_date_of_birth,biz_gender,biz_location,biz_membership_start_date,biz_membership_end_date,biz_subscription_plan,biz_predicted_churn,biz_churn_probability,biz_churn_risk_percent,biz_leave_probability_percent,biz_risk_level,biz_outcome,biz_loyalty_score,biz_engagement_vs_support,biz_monthly_user,biz_new_customer,biz_high_support,biz_low_engagement,biz_days_to_expiry,biz_feedback_ratings,biz_churn,biz_predicted_churn.1,biz_retention_strategy,biz_cross_recommendation
1093,Michael Gardner,gutierreznicholas@example.com,gutierreznicholas,1970-01-02,Female,Cookside,2024-03-03,2025-03-03,Annual,Visa,Manual,Occasional,Clothing,Comedy,Tablet,Low,4.0,10,55.3,365,408,-43,1,1,0.0273972602739726,40.0,6.0,0.0273224043715847,0.4266666666666667,2,730,Good,0.5880000000000001,Low,43,0.0011657559198542805,7.009345794392523,1,1,0,1,0,1,0,0,0.65,0.03878787878787879,0.0011657559198542805,0.5734894361996843,0.9719624820436323,0.200000159999968,0.645407063015211,64.5407063015211,Medium,0,0.645407063015211,0,1093,Michael Gardner,gutierreznicholas@example.com,gutierreznicholas,1970-01-02,Female,Cookside,2024-03-03,2025-03-03,Annual,0,0.6522908973736405,65.23,65.23,High,About to Leave,0.5880000000000001,0.0387878787878787,0,0,1,1,-43,4.0,1,0,Send renewal reminder | Assign priority support | Trigger engagement campaign | Recommend personalized content,
1094,John Roy,aaronmiller@example.org,aaronmiller,1948-10-04,Male,Port Stephanie,2024-01-11,2025-01-10,Monthly,Amex,Manual,Occasional,Books,Comedy,Smartphone,High,4.8,10,76.5,365,460,-95,1,3,0.0273972602739726,48.0,8.8,0.0273224043715847,0.7253333333333334,1,365,Excellent,0.7096000000000001,Medium,95,0.001981785063752277,5.79598145285935,1,1,1,0,0,1,1,1,0.8500000000000001,0.06593939393939395,0.001981785063752277,0.27493204153946316,0.803709316682138,0.04000019199996163,0.5910043883670992,59.10043883670993,Medium,0,0.5910043883670992,0,1094,John Roy,aaronmiller@example.org,aaronmiller,1948-10-04,Male,Port Stephanie,2024-01-11,2025-01-10,Monthly,0,0.5894393241050684,58.94,58.94,Medium,About to Leave,0.7096000000000001,0.0659393939393939,1,0,1,0,-95,4.8,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
1095,Michael Ramirez,mramos@example.com,mramos,1991-08-05,Female,South Angela,2024-03-25,2025-03-25,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,4.9,5,33.7,365,386,-21,2,1,0.0136986301369863,24.5,7.9,0.01366120218579235,0.5960000000000001,2,730,Excellent,0.7248,high,21,0.0016284153005464482,3.132832080200501,1,0,0,0,0,1,0,0,0.5,0.09933333333333334,0.0016284153005464482,0.4042180561914339,0.4344193215483235,0.020000195999960724,0.31102892397398035,31.102892397398037,Medium,0,0.31102892397398035,0,1095,Michael Ramirez,mramos@example.com,mramos,1991-08-05,Female,South Angela,2024-03-25,2025-03-25,Annual,0,0.2925661603970858,29.26,29.26,Low,Loyal,0.7248,0.0993333333333333,0,0,0,0,-21,4.9,0,0,Send renewal reminder | Recommend personalized content,Recommend premium Drama bundle | Recommend premium device streaming bundle | Recommend offline mobile viewing pack
1096,Lynn Morris,guerrerosusan@example.org,guerrerosusan,2003-01-11,Male,Davidton,2024-03-17,2025-03-17,Annual,Amex,Manual,Occasional,Clothing,Romance,Smartphone,Low,3.3,8,22.3,365,394,-29,1,1,0.021917808219178082,26.4,5.3,0.02185792349726776,0.3986666666666666,2,730,Poor,0.5716000000000001,Low,29,0.0010892531876138432,5.719733079122974,1,1,0,1,0,1,1,0,0.65,0.04429629629629629,0.0010892531876138432,0.6014791919490801,0.7931362103234978,0.3400001319999737,0.64951738429891,64.95173842989101,Medium,0,0.64951738429891,0,1096,Lynn Morris,guerrerosusan@example.org,guerrerosusan,2003-01-11,Male,Davidton,2024-03-17,2025-03-17,Annual,0,0.6298387890894138,62.98,62.98,Medium,About to Leave,0.5716000000000001,0.0442962962962962,0,0,1,1,-29,3.3,1,0,Send renewal reminder | Assign priority support | Trigger engagement campaign | Collect feedback and offer service recovery | Recommend personalized content,
1097,Benjamin Garcia,kathyluna@example.net,kathyluna,1952-07-31,Female,Sarafurt,2024-03-01,2025-03-01,Monthly,Visa,Manual,Occasional,Electronics,Comedy,Tablet,Low,3.6,3,72.7,365,410,-45,1,1,0.00821917808219178,10.8,5.6,0.00819672131147541,0.4106666666666666,1,365,Average,0.6372,Low,45,0.0011220400728597449,2.126654064272212,1,0,1,1,0,1,0,1,0.7,0.10266666666666666,0.0011220400728597449,0.5894835823421962,0.29489598935350286,0.2800001439999712,0.6375037664536266,63.750376645362664,Medium,0,0.6375037664536266,0,1097,Benjamin Garcia,kathyluna@example.net,kathyluna,1952-07-31,Female,Sarafurt,2024-03-01,2025-03-01,Monthly,0,0.6310733622998869,63.11,63.11,Medium,About to Leave,0.6372,0.1026666666666666,1,0,0,1,-45,3.6,1,0,Send renewal reminder | Offer Annual Plan discount | Trigger engagement campaign | Recommend personalized content,
1098,Judy Smith,pclayton@example.net,pclayton,1958-08-01,Male,New Jennifer,2024-01-03,2025-01-02,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Smart TV,Low,3.8,0,66.7,365,468,-103,3,1,0.0,0.0,7.8,0.0,0.6853333333333333,1,365,Average,0.7576,high,103,0.0018724954462659381,0.0,1,0,1,0,0,1,1,1,0.7,0.6853333333333333,0.0018724954462659381,0.3149174068957429,0.0,0.2400001519999696,0.4313904921169115,43.13904921169115,Medium,0,0.4313904921169115,0,1098,Judy Smith,pclayton@example.net,pclayton,1958-08-01,Male,New Jennifer,2024-01-03,2025-01-02,Monthly,0,0.4525868475320203,45.26,45.26,Medium,About to Leave,0.7576,0.6853333333333333,1,0,0,0,-103,3.8,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
1099,Katherine Keith,evanselizabeth@example.com,evanselizabeth,2001-02-14,Female,East Stephanie,2024-03-28,2025-03-28,Annual,Amex,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,4.1,1,24.2,365,383,-18,3,3,0.0027397260273972603,4.1,10.1,0.00273224043715847,0.9640000000000001,2,730,Good,0.8432000000000001,Very very Loyal,18,0.0026338797814207653,0.5091649694501018,1,0,0,0,0,1,1,0,0.5,0.48200000000000004,0.0026338797814207653,0.036352694913661554,0.07060419930663181,0.18000016399996732,0.24876932304330476,24.876932304330477,Low,0,0.24876932304330476,0,1099,Katherine Keith,evanselizabeth@example.com,evanselizabeth,2001-02-14,Female,East Stephanie,2024-03-28,2025-03-28,Annual,0,0.2395808197896314,23.96,23.96,Low,Loyal,0.8432000000000001,0.482,0,0,0,0,-18,4.1,0,0,Send renewal reminder | Recommend personalized content,Recommend premium Drama bundle | Recommend premium device streaming bundle | Recommend offline mobile viewing pack | Offer loyalty reward / premium upsell
1100,Micheal Mosley,adam03@example.org,adam03,1967-03-29,Female,New Donnahaven,2024-03-25,2025-03-25,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Smartphone,Medium,4.7,6,58.0,365,386,-21,3,2,0.01643835616438356,28.200000000000003,9.7,0.01639344262295082,0.8546666666666668,1,365,Excellent,0.7844000000000002,Very very Loyal,21,0.002335154826958106,3.2350826743350107,1,1,1,0,0,1,0,1,0.8500000000000001,0.12209523809523812,0.002335154826958106,0.1456460268874924,0.4485980686355226,0.06000018799996243,0.5436839977520085,54.36839977520085,Medium,0,0.5436839977520085,0,1100,Micheal Mosley,adam03@example.org,adam03,1967-03-29,Female,New Donnahaven,2024-03-25,2025-03-25,Monthly,0,0.5420008792463089,54.2,54.2,Medium,About to Leave,0.7844000000000002,0.1220952380952381,1,0,1,0,-21,4.7,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
1101,Daniel Anderson,shieldsmichelle@example.com,shieldsmichelle,2000-07-04,Female,Sanfordberg,2024-04-13,2025-04-13,Monthly,Mastercard,Auto-renew,Frequent,Books,Comedy,Tablet,High,3.5,0,24.8,365,367,-2,3,3,0.0,0.0,9.5,0.0,0.9400000000000001,1,365,Average,0.8220000000000001,Very very Loyal,2,0.002568306010928962,0.0,1,0,1,0,0,1,0,1,0.7,0.9400000000000001,0.002568306010928962,0.06034391412742934,0.0,0.300000139999972,0.4059867778681226,40.59867778681226,Medium,0,0.4059867778681226,0,1101,Daniel Anderson,shieldsmichelle@example.com,shieldsmichelle,2000-07-04,Female,Sanfordberg,2024-04-13,2025-04-13,Monthly,0,0.3945168773627527,39.45,39.45,Medium,About to Leave,0.8220000000000001,0.94,1,0,0,0,-2,3.5,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
1102,Kelli Johnson,evanchan@example.net,evanchan,2005-06-20,Female,Davidmouth,2024-02-07,2025-02-06,Annual,Visa,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.4,8,19.8,365,433,-68,2,3,0.021917808219178082,35.2,9.4,0.02185792349726776,0.8426666666666668,2,730,Good,0.7488000000000001,high,68,0.0023023679417122044,4.341534008683068,1,1,0,0,0,1,0,0,0.65,0.09362962962962965,0.0023023679417122044,0.15764163649437635,0.6020259657231182,0.12000017599996471,0.41104815684410845,41.104815684410845,Medium,0,0.41104815684410845,0,1102,Kelli Johnson,evanchan@example.net,evanchan,2005-06-20,Female,Davidmouth,2024-02-07,2025-02-06,Annual,0,0.4189350096090817,41.89,41.89,Medium,About to Leave,0.7488000000000001,0.0936296296296296,0,0,1,0,-68,4.4,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
1103,Nicole Mitchell,wbaker@example.net,wbaker,1945-10-14,Male,Port John,2024-02-16,2025-02-15,Monthly,Amex,Manual,Regular,Clothing,Sci-Fi,Smart TV,Medium,4.0,0,79.5,365,424,-59,2,2,0.0,0.0,8.0,0.0,0.6933333333333334,1,365,Good,0.768,Very very Loyal,59,0.0018943533697632058,0.0,1,0,1,0,0,1,1,1,0.7,0.6933333333333334,0.0018943533697632058,0.3069203338244869,0.0,0.200000159999968,0.4250734772471445,42.50734772471445,Medium,0,0.4250734772471445,0,1103,Nicole Mitchell,wbaker@example.net,wbaker,1945-10-14,Male,Port John,2024-02-16,2025-02-15,Monthly,0,0.4408021785515092,44.08,44.08,Medium,About to Leave,0.768,0.6933333333333334,1,0,0,0,-59,4.0,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
1104,Jill Alexander,hmercado@example.com,hmercado,1949-11-10,Male,Lisatown,2024-01-09,2025-01-08,Annual,Amex,Auto-renew,Occasional,Electronics,Romance,Smart TV,High,4.0,1,75.4,365,462,-97,1,3,0.0027397260273972603,4.0,8.0,0.00273224043715847,0.6933333333333334,2,730,Good,0.758,high,97,0.0018943533697632058,0.5905511811023622,1,0,0,0,0,1,1,0,0.5,0.3466666666666667,0.0018943533697632058,0.3069203338244869,0.08188975242414855,0.200000159999968,0.28193168424588366,28.193168424588364,Low,0,0.28193168424588366,0,1104,Jill Alexander,hmercado@example.com,hmercado,1949-11-10,Male,Lisatown,2024-01-09,2025-01-08,Annual,0,0.2875829294452985,28.76,28.76,Low,Loyal,0.758,0.3466666666666667,0,0,0,0,-97,4.0,0,0,Send renewal reminder | Recommend personalized content,Recommend premium device streaming bundle | Recommend family multi-screen plan
1105,Cody Stone,prose@example.com,prose,1963-05-19,Male,Jacobtown,2024-01-30,2025-01-29,Monthly,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Medium,4.3,0,61.9,365,441,-76,1,2,0.0,0.0,7.3,0.0,0.5720000000000001,1,365,Good,0.7436,high,76,0.001562841530054645,0.0,1,0,1,0,0,1,0,1,0.7,0.5720000000000001,0.001562841530054645,0.4282092754052016,0.0,0.14000017199996562,0.4350436116655612,43.50436116655612,Medium,0,0.4350436116655612,0,1105,Cody Stone,prose@example.com,prose,1963-05-19,Male,Jacobtown,2024-01-30,2025-01-29,Monthly,0,0.4338794757541824,43.39,43.39,Medium,About to Leave,0.7436,0.5720000000000001,1,0,0,0,-76,4.3,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
1106,Heather Ward,kingmaria@example.net,kingmaria,1973-10-08,Female,Morrisshire,2024-03-04,2025-03-04,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,High,4.1,4,51.5,365,407,-42,1,3,0.010958904109589041,16.4,8.1,0.01092896174863388,0.6973333333333334,1,365,Good,0.7332,high,42,0.0019052823315118398,2.356637863315004,1,0,1,0,0,1,0,1,0.7,0.13946666666666668,0.0019052823315118398,0.30292179728885893,0.32678707173187327,0.18000016399996732,0.45545340596097494,45.545340596097496,Medium,0,0.45545340596097494,0,1106,Heather Ward,kingmaria@example.net,kingmaria,1973-10-08,Female,Morrisshire,2024-03-04,2025-03-04,Monthly,0,0.4596205186612584,45.96,45.96,Medium,About to Leave,0.7332,0.1394666666666666,1,0,0,0,-42,4.1,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
1107,Kyle Johnson,jodihanson@example.org,jodihanson,2002-04-22,Male,Mcgeeshire,2024-02-22,2025-02-21,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Smartphone,High,3.6,10,23.0,365,418,-53,2,3,0.0273972602739726,36.0,8.6,0.0273224043715847,0.8106666666666668,1,365,Average,0.6872,Medium,53,0.002214936247723133,5.522827687776141,1,1,1,0,0,1,0,1,0.8500000000000001,0.0736969696969697,0.002214936247723133,0.1896299287794001,0.7658319998429209,0.2800001439999712,0.5970726804177678,59.707268041776786,Medium,0,0.5970726804177678,0,1107,Kyle Johnson,jodihanson@example.org,jodihanson,2002-04-22,Male,Mcgeeshire,2024-02-22,2025-02-21,Monthly,0,0.6046258385076543,60.46,60.46,Medium,About to Leave,0.6872,0.0736969696969697,1,0,1,0,-53,3.6,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
1108,Dale Cooley,ejensen@example.org,ejensen,1948-07-06,Male,Danielleborough,2024-01-11,2025-01-10,Monthly,Amex,Manual,Frequent,Books,Horror,Smartphone,Low,4.7,5,76.8,365,460,-95,3,1,0.0136986301369863,23.5,8.7,0.01366120218579235,0.7213333333333334,1,365,Excellent,0.7544000000000001,high,95,0.001970856102003643,2.9047250193648333,1,0,1,0,0,1,1,1,0.7,0.12022222222222223,0.001970856102003643,0.27893057807509125,0.40278848016525426,0.06000018799996243,0.4433222567364873,44.33222567364873,Medium,0,0.4433222567364873,0,1108,Dale Cooley,ejensen@example.org,ejensen,1948-07-06,Male,Danielleborough,2024-01-11,2025-01-10,Monthly,0,0.4248508443103573,42.49,42.49,Medium,About to Leave,0.7544000000000001,0.1202222222222222,1,0,0,0,-95,4.7,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
1109,Megan Morgan,ashley76@example.com,ashley76,1989-12-05,Female,Jacksonborough,2024-01-16,2025-01-15,Monthly,Mastercard,Auto-renew,Frequent,Books,Romance,Tablet,High,4.5,5,35.4,365,455,-90,3,3,0.0136986301369863,22.5,10.5,0.01366120218579235,0.9800000000000001,1,365,Excellent,0.8240000000000001,Very very Loyal,90,0.0026775956284153008,2.525252525252525,1,0,1,0,0,1,0,1,0.7,0.16333333333333336,0.0026775956284153008,0.02035854877114973,0.350168301611679,0.10000017999996402,0.4168297455010265,41.68297455010265,Medium,0,0.4168297455010265,0,1109,Megan Morgan,ashley76@example.com,ashley76,1989-12-05,Female,Jacksonborough,2024-01-16,2025-01-15,Monthly,0,0.4148261681564884,41.48,41.48,Medium,About to Leave,0.8240000000000001,0.1633333333333333,1,0,0,0,-90,4.5,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
1110,Angela Duncan,maria76@example.net,maria76,1944-10-20,Male,Larsonborough,2024-04-11,2025-04-11,Monthly,Visa,Manual,Occasional,Books,Romance,Tablet,High,4.2,10,80.5,365,369,-4,1,3,0.0273972602739726,42.0,8.2,0.0273224043715847,0.7013333333333334,1,365,Good,0.6784000000000001,Medium,4,0.0019162112932604738,5.877742946708464,1,1,1,0,0,1,0,1,0.8500000000000001,0.06375757575757576,0.0019162112932604738,0.29892326075323095,0.8150469089237357,0.16000016799996641,0.598140929878772,59.814092987877196,Medium,0,0.598140929878772,0,1110,Angela Duncan,maria76@example.net,maria76,1944-10-20,Male,Larsonborough,2024-04-11,2025-04-11,Monthly,0,0.6029373766678192,60.29,60.29,Medium,About to Leave,0.6784000000000001,0.0637575757575757,1,0,1,0,-4,4.2,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
1111,Katherine Savage,michaelnelson@example.org,michaelnelson,1993-08-27,Male,New Linda,2024-01-05,2025-01-04,Annual,Mastercard,Manual,Regular,Books,Romance,Tablet,High,3.1,8,31.6,365,466,-101,2,3,0.021917808219178082,24.8,8.1,0.02185792349726776,0.7906666666666667,2,730,Poor,0.6812,Medium,101,0.002160291438979964,4.467609828741623,1,1,0,0,0,1,0,0,0.65,0.08785185185185186,0.002160291438979964,0.2096226114575398,0.619508477013663,0.3800001239999752,0.4439608599662829,44.39608599662829,Medium,0,0.4439608599662829,0,1111,Katherine Savage,michaelnelson@example.org,michaelnelson,1993-08-27,Male,New Linda,2024-01-05,2025-01-04,Annual,0,0.4581165459572262,45.81,45.81,Medium,About to Leave,0.6812,0.0878518518518518,0,0,1,0,-101,3.1,0,0,Send renewal reminder | Assign priority support | Collect feedback and offer service recovery | Recommend personalized content,
1112,William Bates,lpadilla@example.net,lpadilla,1960-06-21,Male,Alexisside,2024-01-30,2025-01-29,Monthly,Amex,Auto-renew,Frequent,Clothing,Romance,Smartphone,Low,3.2,0,64.8,365,441,-76,3,1,0.0,0.0,7.2,0.0,0.6613333333333333,1,365,Poor,0.7264,high,76,0.0018069216757741347,0.0,1,0,1,0,0,1,1,1,0.7,0.6613333333333333,0.0018069216757741347,0.33890862610951067,0.0,0.3600001279999744,0.44416902122079394,44.41690212207939,Medium,0,0.44416902122079394,0,1112,William Bates,lpadilla@example.net,lpadilla,1960-06-21,Male,Alexisside,2024-01-30,2025-01-29,Monthly,0,0.4273385924306487,42.73,42.73,Medium,About to Leave,0.7264,0.6613333333333333,1,0,0,0,-76,3.2,0,0,Send renewal reminder | Offer Annual Plan discount | Collect feedback and offer service recovery | Recommend personalized content,
1113,Katie Rice,william10@example.net,william10,1981-05-25,Female,Vangbury,2024-03-14,2025-03-14,Monthly,Visa,Manual,Regular,Clothing,Action,Smartphone,High,4.1,10,43.9,365,397,-32,2,3,0.0273972602739726,41.0,9.1,0.0273224043715847,0.8306666666666668,1,365,Good,0.7132000000000001,Medium,32,0.0022695810564663027,5.462490895848507,1,1,1,0,0,1,0,1,0.8500000000000001,0.07551515151515152,0.0022695810564663027,0.1696372461012602,0.7574652991891382,0.18000016399996732,0.5883356451998648,58.83356451998648,Medium,0,0.5883356451998648,0,1113,Katie Rice,william10@example.net,william10,1981-05-25,Female,Vangbury,2024-03-14,2025-03-14,Monthly,0,0.5714497248084794,57.14,57.14,Medium,About to Leave,0.7132000000000001,0.0755151515151515,1,0,1,0,-32,4.1,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
1114,Heidi Greer,valenciajoseph@example.org,valenciajoseph,1975-01-23,Female,Greenburgh,2024-03-09,2025-03-09,Annual,Visa,Auto-renew,Frequent,Clothing,Documentary,Smart TV,Low,4.1,8,50.2,365,402,-37,3,1,0.021917808219178082,32.8,8.1,0.02185792349726776,0.6973333333333334,2,730,Good,0.6932,Medium,37,0.0019052823315118398,4.713275726630008,1,1,0,0,0,1,0,0,0.65,0.07748148148148148,0.0019052823315118398,0.30292179728885893,0.6535741434637465,0.18000016399996732,0.4422442075128133,44.22442075128133,Medium,0,0.4422442075128133,0,1114,Heidi Greer,valenciajoseph@example.org,valenciajoseph,1975-01-23,Female,Greenburgh,2024-03-09,2025-03-09,Annual,0,0.4376806893427268,43.77,43.77,Medium,About to Leave,0.6932,0.0774814814814814,0,0,1,0,-37,4.1,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
1115,Benjamin Simmons,boyersheri@example.com,boyersheri,1952-10-23,Male,Mccartyview,2024-03-09,2025-03-09,Annual,Amex,Auto-renew,Frequent,Electronics,Documentary,Smart TV,High,4.9,1,72.5,365,402,-37,3,3,0.0027397260273972603,4.9,10.9,0.00273224043715847,0.9960000000000001,2,730,Excellent,0.8848000000000001,Very very Loyal,37,0.002721311475409836,0.501002004008016,1,0,0,0,0,1,1,0,0.5,0.49800000000000005,0.002721311475409836,0.004364402628637909,0.06947226825562368,0.020000195999960724,0.23443160525671616,23.443160525671615,Low,0,0.23443160525671616,0,1115,Benjamin Simmons,boyersheri@example.com,boyersheri,1952-10-23,Male,Mccartyview,2024-03-09,2025-03-09,Annual,0,0.2309253005816047,23.09,23.09,Low,Loyal,0.8848000000000001,0.498,0,0,0,0,-37,4.9,0,0,Send renewal reminder | Recommend personalized content,Recommend premium Documentary bundle | Recommend premium device streaming bundle | Recommend family multi-screen plan | Offer loyalty reward / premium upsell
1116,Richard Simpson,christina08@example.net,christina08,1962-07-05,Male,North Christina,2024-02-01,2025-01-31,Monthly,Amex,Manual,Occasional,Books,Documentary,Tablet,High,3.4,8,62.8,365,439,-74,1,3,0.021917808219178082,27.2,7.4,0.02185792349726776,0.6693333333333333,1,365,Poor,0.6568,Low,74,0.0018287795992714025,4.792332268370607,1,1,1,0,0,1,1,1,0.8500000000000001,0.07437037037037036,0.0018287795992714025,0.3309115530382547,0.6645366490649754,0.3200001359999728,0.6083010526655006,60.83010526655006,Medium,0,0.6083010526655006,0,1116,Richard Simpson,christina08@example.net,christina08,1962-07-05,Male,North Christina,2024-02-01,2025-01-31,Monthly,0,0.5967611677337189,59.68,59.68,Medium,About to Leave,0.6568,0.0743703703703703,1,0,1,0,-74,3.4,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Collect feedback and offer service recovery | Recommend personalized content,
1117,Johnathan Garcia,daniel93@example.com,daniel93,1999-05-12,Female,Hurleyville,2024-02-03,2025-02-02,Monthly,Mastercard,Manual,Frequent,Electronics,Romance,Tablet,High,4.0,10,25.9,365,437,-72,3,3,0.0273972602739726,40.0,10.0,0.0273224043715847,0.9600000000000001,1,365,Good,0.7480000000000001,high,72,0.002622950819672131,5.1020408163265305,1,1,1,0,0,1,0,1,0.8500000000000001,0.08727272727272728,0.002622950819672131,0.04035123144928965,0.7074828950929841,0.200000159999968,0.5739254212152186,57.39254212152186,Medium,0,0.5739254212152186,0,1117,Johnathan Garcia,daniel93@example.com,daniel93,1999-05-12,Female,Hurleyville,2024-02-03,2025-02-02,Monthly,0,0.5467950961538329,54.68,54.68,Medium,About to Leave,0.7480000000000001,0.0872727272727272,1,0,1,0,-72,4.0,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
1118,Jacqueline Robinson,kevinholt@example.com,kevinholt,1936-05-06,Male,Suzannemouth,2024-01-05,2025-01-04,Annual,Visa,Manual,Occasional,Electronics,Comedy,Smartphone,High,4.9,5,88.9,365,466,-101,1,3,0.0136986301369863,24.5,8.9,0.01366120218579235,0.7293333333333334,2,730,Excellent,0.7648,Very very Loyal,101,0.001992714025500911,2.8912875867386276,1,0,0,0,0,1,0,0,0.5,0.12155555555555557,0.001992714025500911,0.2709335050038353,0.4009251564328013,0.020000195999960724,0.29235427972998884,29.235427972998885,Low,0,0.29235427972998884,0,1118,Jacqueline Robinson,kevinholt@example.com,kevinholt,1936-05-06,Male,Suzannemouth,2024-01-05,2025-01-04,Annual,0,0.27280302347228,27.28,27.28,Low,Loyal,0.7648,0.1215555555555555,0,0,0,0,-101,4.9,0,0,Send renewal reminder | Recommend personalized content,Recommend premium Comedy bundle | Recommend premium device streaming bundle | Recommend offline mobile viewing pack | Offer loyalty reward / premium upsell
1119,Blake Welch,aroberts@example.net,aroberts,1992-03-27,Male,Lake Corybury,2024-03-18,2025-03-18,Annual,Visa,Auto-renew,Regular,Books,Drama,Tablet,Low,3.1,5,33.1,365,393,-28,2,1,0.0136986301369863,15.5,6.1,0.01366120218579235,0.524,2,730,Poor,0.6312,Low,28,0.0014316939890710383,3.2808398950131235,1,0,0,0,0,1,0,0,0.5,0.08733333333333333,0.0014316939890710383,0.4761917138327372,0.45494306902304754,0.3800001239999752,0.34834402525329417,34.834402525329416,Medium,0,0.34834402525329417,0,1119,Blake Welch,aroberts@example.net,aroberts,1992-03-27,Male,Lake Corybury,2024-03-18,2025-03-18,Annual,0,0.3576019712257438,35.76,35.76,Medium,About to Leave,0.6312,0.0873333333333333,0,0,0,0,-28,3.1,0,0,Send renewal reminder | Collect feedback and offer service recovery | Recommend personalized content,
1120,Erik Williams,qmiller@example.net,qmiller,1957-04-15,Female,Jimeneztown,2024-02-21,2025-02-20,Annual,Visa,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.0,3,68.0,365,419,-54,2,3,0.00821917808219178,12.0,9.0,0.00819672131147541,0.8266666666666668,2,730,Good,0.778,Very very Loyal,54,0.002258652094717669,1.6423357664233578,1,0,0,0,0,1,0,0,0.5,0.2066666666666667,0.002258652094717669,0.17363578263688806,0.22773719469781462,0.200000159999968,0.2828610595071868,28.28610595071868,Low,0,0.2828610595071868,0,1120,Erik Williams,qmiller@example.net,qmiller,1957-04-15,Female,Jimeneztown,2024-02-21,2025-02-20,Annual,0,0.2875156446072313,28.75,28.75,Low,Loyal,0.778,0.2066666666666667,0,0,0,0,-54,4.0,0,0,Send renewal reminder | Recommend personalized content,Recommend premium device streaming bundle | Recommend family multi-screen plan | Offer loyalty reward / premium upsell
1121,Laura Ross,bfoster@example.net,bfoster,1944-08-15,Female,Armstrongberg,2024-04-13,2025-04-13,Monthly,Amex,Manual,Frequent,Electronics,Drama,Smartphone,High,4.6,1,80.7,365,367,-2,3,3,0.0027397260273972603,4.6,10.6,0.00273224043715847,0.984,1,365,Excellent,0.8692,Very very Loyal,2,0.0026885245901639345,0.5040322580645161,1,0,1,0,0,1,1,1,0.7,0.492,0.0026885245901639345,0.01636001223552186,0.06989246342652464,0.08000018399996334,0.3918184913018353,39.18184913018353,Medium,0,0.3918184913018353,0,1121,Laura Ross,bfoster@example.net,bfoster,1944-08-15,Female,Armstrongberg,2024-04-13,2025-04-13,Monthly,0,0.3986408392406616,39.86,39.86,Medium,About to Leave,0.8692,0.492,1,0,0,0,-2,4.6,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
